x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0.156950231,0.040359938,0.165920955,0.080721263,0,0.161436287,0.367714407,0.394621032,0.426009553,0.49327473,0.560538521,0.632288367,0.829597843,0.896863713,1,1
0.498054801,0.677042793,0.591439937,0.404668923,0,0.25680931,0.498054801,0.793774027,0.548638138,0.871595345,0.824903148,1,0.984436182,0.906614864,0.871595345,1
0,0.091835871,0.41836698,0.229591137,0.270407404,0.663265554,0.617346159,0.627549496,0.489795203,0.469387557,0.683672228,0.913264338,0.923468648,0.918367466,1,0
0,0.460898747,0.486040685,0.594979887,0.377092288,0.586590047,0.678763361,0.368711642,0.519549477,0.195531548,0.377092288,0.567029077,0.71509022,0.243015745,1,1
0.087302056,0.968254004,0.460318073,0.682540043,0.507936688,0.333333333,0,1,0.984127381,0.444444697,0.452381385,0.682540043,0.34920671,0.412698701,0.150794047,1
0.149688455,0,0.336799447,0.422036946,0.367984331,0.428275444,0.41164283,0.428275444,0.582121208,0.665281742,1,0.592516169,0.833679776,0.567568093,0.513514633,1
0.786728991,0.654031661,0.364929353,0.213258249,0,0.222747263,0.142177837,0.189571867,0.246450658,0.54501646,0.535540206,0.800956132,0.872040797,1,0.957352603,0
0.000797385,0,0.245420435,0.393627399,0.33147187,0.450199886,0.439045945,0.532272492,0.704383457,0.725899351,0.994426402,0.819125899,1,0.929882767,0.850995651,0
0,0.094960603,0.253876981,0.412793359,0.329457765,0.366278912,0.562015589,0.492247733,0.52519529,0.573642294,0.643410997,0.695736677,0.765503685,1,0.798449547,1
0.267329984,0,0.132013038,0.194720087,0.023101996,0.092409253,0.419139843,0.41254217,0.438945539,0.50165132,0.389437638,0.729373716,0.65346625,0.920791163,1,1
0,0.138121654,0.048343734,0.284530145,0.320441743,0.259669096,0.348067041,0.68093877,0.83563571,0.607734525,0.83563571,0.758288315,0.864640983,0.965469452,1,1
1,0.726433588,0.554022352,0.526433341,0.519538869,0.698850757,0.655172584,0.533330285,0.471262734,0.199995303,0.225286569,0.075860202,0.149423895,0,0.009193453,0
0.551066009,0,0.580852155,0.627659447,0.691490457,0.748935535,0.865958053,0.944682136,0.82127626,0.874468625,0.774469826,0.846809693,1,0.804257688,0.73404332,1
1,0.638357734,0.235617,0.800000836,0.246574083,0.301367859,0.208218021,0.101368695,0,0.191780307,0.794520204,0.545203716,0.808219693,0.408217185,0.564383837,1
0.662792155,0.765504134,0.656977312,0.468992501,0.273256105,0.184109017,0.224809074,0,0.406979042,0.480619881,0.494185541,0.64341242,0.598838877,1,0.47093232,1
1,0.824047701,0.753666108,0.73020625,0.80938529,0.633432991,0.489737996,0.865107166,0.841645288,0.695014444,0.739005044,0.50439906,0.293254281,0,0.043985212,0
0.096157739,0.687502626,0.860572424,0.668276044,0.442301155,0,0.576919698,0.778847513,0.480771508,0.658656068,0.95192113,1,0.317308317,0.2740423,0.923082212,1
0,0.106411631,0.357435129,0.339699949,0.556616112,0.533424457,0.787176192,0.852660441,0.718963161,0.728513083,0.568894818,0.639836087,0.890859586,0.956343288,1,0
0.509803669,0.466661643,0.772546418,0.498034488,0,0.11372771,0.40000147,0.427450642,0.517651015,0.352937609,0.105882202,0.556863855,0.752942755,1,0.960777972,1
0.584508715,0.244133069,0.213617884,0.624414079,1,0.727700256,0.591548453,0.638503211,0.410800058,0,0.223006132,0.039905364,0.143187678,0.438968664,0.281687992,1
0.051575705,0,0.269342803,0.3295123,0.55300977,0.659028134,0.744986072,0.684815397,0.595989328,0.776507241,0.72492918,0.756449172,1,0.799427552,0.842405932,0
0.497797856,0.320933011,0,0.727450921,0.821591474,0.676101726,0.569121148,0.570549271,0.503512528,0.366580616,0.375134091,0.413649802,0.798839623,1,0.664735612,1
0,0.162298342,0.325844325,0.43695438,0.554307387,0.5243468,0.636706277,0.64544451,0.729088664,0.808990492,0.968789991,0.916355845,0.898878786,1,0.943821746,0
0.986961405,1,0.762710348,0.490220445,0.478486014,0.396348646,0.418512127,0.238591381,0.328550994,0.187743599,0.138199676,0,0.048238542,0.207299666,0.099085716,1
1,0.676832979,0.341459102,0.146339243,0.396335343,0.128041962,0,0.280484634,0.26828818,0.317071395,0.695122459,0.390244917,0.012191253,0.060969267,0.353660757,0
0.590776366,1,0.603587713,0.682284394,0.221815371,0.080161122,0,0.065886451,0.018301606,0.137262042,0.278551019,0.176427746,0.185578549,0.344069963,0.558198972,0
0,0.137755333,0.612245275,0.693877849,0.714285992,0.607143118,0.704081677,0.579081738,0.441326892,0.604592039,0.681122455,0.882653297,1,0.926020663,0.823979946,1
0.247445396,0.243355034,0.036810454,0.018404759,0,0.182003341,0.394685338,0.449896804,0.308795216,0.357872075,0.656444194,0.625768348,0.832314801,0.969329772,1,1
0,0.187111477,0.189407119,0.329454235,0.391443045,0.276649842,0.311088173,0.670389454,0.734673907,0.488428836,0.504523303,0.586146235,0.601091956,0.882742821,1,0
0.338983448,0.682203472,0.52966088,0.88135648,0.872881712,1,0.855932176,0.796610416,0.652542592,0.525424304,0.165254744,0.127119096,0.084746064,0,0.067797336,0
1,0.728570961,0.671426859,0.585713429,0.814284391,0.542858077,0.085713429,0.385714519,0.642857532,0.328570417,0.342856442,0.342856442,0.685712884,0.214284936,0,1
0.223553558,0.497594661,0.23797889,0.25000335,0,0.158649616,0.192304256,0.627407014,0.38942589,0.699520272,1,0.901448117,0.576923936,0.646634089,0.52403552,1
0.669537257,0.786576145,0.640275907,0.330467085,0.175560865,0.208264897,0.249570569,0,0.086060539,0.154906943,0.151463538,0.201379533,0.838212034,1,0.962136286,1
0.099559128,0.168146298,0.316370985,0.225665182,0,0.221246675,0.314162547,0.360616405,0.497785853,0.533190997,0.446906963,0.630533532,0.752216186,0.867260477,1,1
0.217634271,0.188618097,0,0.162948485,0.197542929,0.458704453,0.582589099,0.322548413,0.408484075,0.556919487,0.312500748,0.299110508,0.330354401,0.372762809,1,1
0.637930137,0.172416914,0.810340263,0.586215245,0.448274926,0.586215245,0.655184273,0.810340263,0.724137463,0.879311554,1,0.275862537,0,0.275862537,0.155171829,1
0.02704146,0.037842023,0,0.237839353,0.200004005,0.281083883,0.367568494,0.010818364,0.302707261,0.178380628,0.48648372,0.605403397,0.816216866,1,0.972974116,0
1,0.796109001,0.702197153,0.561758498,0.339256517,0,0.368018943,0.044838778,0.337562025,0.126903396,0.439085517,0.380708895,0.456852484,0.268187358,0.094755863,1
0.487664391,0.240741715,0.401243368,0.216056145,0.376545838,1,0.580254414,0.6975324,0.53086653,0.080252022,0.728396538,0.728396538,0.487664391,0,0.265427285,0
0.654416022,0.073522545,0.264702953,0,0.08823328,0.441169513,0.213237171,0.38969128,0.102931564,0.249995331,0.595585535,1,0.992653971,0.749992218,0.654416022,1
0,0.04773873,0.283919609,0.434673553,0.615577949,0.685929939,0.685929939,0.658291135,0.726130354,0.761307473,0.864321563,0.939698535,1,0.939698535,0.8542716,1
0.057470669,0.080456345,0.195406936,0.003832797,0.141759811,0.145595384,0.072797229,0.053643424,0,0.214557965,1,0.869733027,0.674323315,0.597699767,0.651345041,0
1,0.6874992,0.554686435,0.546874141,0.871093759,0.679686906,0.347655747,0.265623271,0.214842982,0,0.2265618,0.230466065,0.5390626,0.566405253,0.609374,1
0.711713391,1,0.846849555,0.644145309,0.216215458,0.144144307,0.292795691,0.342341476,0.409913566,0.148651384,0.067570086,0,0.117117875,0.256759113,0.66216961,1
0.186216405,0.255176802,0,0.117249947,0.151731661,0.227594461,0.613795716,0.17586886,0.882762173,1,0.948271369,0.527588401,0.468966458,0.444829258,0.265524346,1
0.272413765,0.158620423,0.155174534,0,0.117241924,0.517241565,0.54827342,0.617241475,0.562069544,0.662070352,0.786208543,0.86896644,0.896552405,0.97586531,1,1
0.284381733,0,0.283345214,0.532480808,0.409122901,0.504147002,0.595716395,0.72011029,0.775742443,0.756046999,0.720457033,0.819973422,1,0.718037783,0.736004812,1
0.262433881,0.111491836,0,0.149232363,0.415092771,0.370496323,0.331047549,0.361924989,0.447682759,0.559174595,0.819891629,0.845621397,0.811317429,1,0.759857894,1
0.770639482,0.885320032,1,0.646785116,0.70642103,0.807337654,0.504584286,0.513757519,0.403669409,0.32110158,0.518344717,0.422018787,0.151376975,0,0.064221947,1
0.097221579,0.111107015,0,0.05555743,0.013890142,0.305553311,0.402776459,0.541665327,0.45833232,0.388889455,0.63888769,0.45833232,1,0.569442472,0.45833232,1
0.714285526,0.91082264,0.792207715,1,0.810389449,0.656277041,0.662337619,0.093506627,0.187013255,0,0.189610551,0.329004506,0.193939818,0.327272535,0.209524256,0
0.54252269,0.914956858,0.865102902,1,0.815250064,0.756598811,0.86803608,0.513196504,0.671554551,0.202346766,0.161291225,0.076246964,0,0.219941359,0.231671833,0
0.125627891,0,0.361809219,0.374372109,0.388190781,0.4673375,0.512563398,0.518843828,0.60050211,0.569095898,0.747487929,0.77010164,1,0.968593789,0.973618945,1
0.183383147,0,0.400612653,0.52589914,0.680991458,0.713323608,0.765358682,0.764852626,0.702516659,0.689849419,0.750155618,0.851510961,1,0.839349777,0.753703554,1
0,0.205046135,0.23659637,0.533124179,0.460566831,0.49842077,0.583598741,0.990529908,1,0.659303976,0.735014497,0.854885304,0.75709464,0.794953865,0.750788293,1
0,0.494466478,0.649446468,0.915136472,0.671587751,0.501846306,0.549819686,0.461254553,0.579333603,0.837645578,0.9225163,0.974169702,1,0.985247538,0.819193309,1
0,0.281676407,0.194932348,0.225149287,0.423975669,0.496104375,0.435673677,0.826511881,1,0.717351675,0.867448549,0.720275382,0.570175327,0.611110404,0.685186128,0
0,0.090163742,0.21858308,0.412570945,0.495902538,0.530056756,0.874316655,0.833334204,0.935792942,0.954916171,0.912568335,0.878412811,0.874316655,1,0.982244767,0
0.254855499,0.187900533,0.313170586,0.386605006,0.239736166,0.259178166,0.129589083,0,0.107984841,0.211661563,0.496757545,0.468681123,0.710577713,1,0.954642002,0
0,0.193965639,0.331900446,0.633618499,0.672415862,0.765087667,0.612072251,0.961202637,1,0.267240527,0.657328195,0.299572251,0.49354142,0.665946694,0.881465639,0
0,0.028707876,0.248804029,0.416268314,0.655502746,0.712918499,0.531100732,0.64593315,0.602870879,0.622009159,0.650717948,0.789473444,1,0.507176741,0.459330585,1
0.02326097,0,0.03489007,0.38372425,0.360460508,0.127917321,0.27907067,0.244183372,0.500001386,0.930222632,0.930222632,0.883709006,0.988362586,1,0.674412933,0
0,0.075000139,0.433332989,1,0.391666951,0.741667071,0.708332969,0.491666872,0.533333704,0.741667071,0.849999722,0.600000318,0.441666514,0.641666355,0.908333605,0
0,0.13814825,0.182238233,0.345370786,0.509762677,0.563090585,0.497375604,0.593953509,0.709846611,0.824270538,1,0.967457744,0.941423299,0.891875008,0.998110512,0
0.260968729,0,0.094685609,0.318706081,0.468823198,0.249423539,0.187065373,0.28406367,0.436486631,0.341796461,0.614319502,0.778292215,1,0.921482674,0.905309829,0
0.946128166,1,0.818182104,0.629630022,0.56228965,0.191919341,0.124579134,0,0.154882061,0.205387217,0.074074062,0.111111093,0.198653196,0.067340041,0.067340041,1
0.230501273,0.157742488,0.27532129,0.334695565,0.302680262,0.187427672,0.162982521,0.555298129,0.593714617,0.814903228,1,0.459839048,0.207219618,0.059955632,0,1
0.776971016,0.820605401,0.910305668,1,0.888487486,0.561214759,0.37212385,0.081212781,0.204851123,0,0.213336631,0.473938075,0.440003957,0.389096844,0.498183797,1
0.115808968,0,0.045955862,0.029411723,0.016544138,0.134191733,0.189338627,0.246323447,0.257353106,0.619485521,1,0.836397244,0.365808968,0.406250351,0.501838627,1
1,0.757468512,0.754146809,0.548166222,0.91028968,0.863782789,0.192695293,0.093024423,0,0.192695293,0.431889875,0.348839684,0.06312453,0.724248436,0.355484611,1
1,0.936416402,0.875722491,0.812138892,0.500000276,0.390173409,0.473988678,0,0.127167748,0.167629988,0.104046389,0.196531824,0.277456855,0.401734364,0.196531824,1
1,0.338550487,0.262178254,0.444924227,0.567668462,0.423104136,0.31945711,0.248538303,0.207624835,0.063244418,0,0.015125276,0.207624835,0.407001842,0.240626365,0
0.20409293,0.496609282,0.931987075,1,0.142873475,0.074836481,0.476192768,0.326543875,0.163296006,0.66667469,0.591850243,0.020434565,0,0.122468996,0.285728899,1
1,0.847013576,0.630595007,0.839552143,0.727610719,0.440298571,0.537311436,0.026119286,0.51119215,0.727610719,0.772387858,0.488805004,0.436566431,0.365670006,0,0
0.352520963,0.276258996,0.061868592,0.020142802,0.169784241,0.447481301,0.362588119,0.296400383,0.05035842,0,0.430214627,0.751082615,0.886332095,0.938131408,1,1
0,0.444087482,0.305111877,0.404152453,0.506389986,0.498400961,0.576679271,0.819485279,0.859424795,0.71724999,0.75718614,0.750798959,0.813095854,0.878594192,1,0
0.161904191,0,0.19047589,0.29523142,0.647617815,0.63809602,0.590479678,0.552378818,0.533327861,0.723813222,0.942862916,0.571427669,1,0.95237524,0.723813222,1
0.220110647,0.094971411,0,0.117318145,0.228490893,0.311731549,0.313406362,0.40446811,0.625137911,0.871505838,0.992737179,0.934077223,0.85474623,1,0.86815533,1
0.843135777,0.339865833,0.254900483,0,0.535944265,0.529413242,0.196075476,0.156867178,0.294113214,0.483665056,0.679737577,0.686268599,0.797387591,0.810454069,1,0
0.762498517,0.820324064,0.542953339,0.687816689,0.781582491,1,0.756315346,0.809660168,0.724313291,0.734979491,0.842785283,0.744527237,0.294217791,0,0.081974238,0
0.465910248,0,0.380660415,0.687485153,0.153406713,0.363646648,0.51705336,0.556810597,0.954530029,1,0.37499293,0.187490809,0.335230037,0.687485153,0.744312718,1
0.459428749,0,0.548569522,0.610284034,1,0.617142408,0.777142191,0.598857028,0.498285633,0.572569761,0.43314329,0.341712776,0.553143579,0.423999696,0.422856182,1
0.048228897,0.276652328,0.538067168,1,0.050765755,0,0.550755542,0.6116769,0.060917272,0.42639231,0.243652749,0.263963953,0.870550796,0.301028224,0.433831309,1
0.066305875,0.031121973,0,0.086604719,0.296347376,0.512855046,0.529094502,0.571040875,0.6441143,0.612991692,1,0.890391449,0.742897817,0.485790555,0.451963593,1
1,0.791518966,0.681979158,0.533569822,0.24381826,0.268551063,0.353357233,0.003533973,0.229681533,0.088340977,0.024736976,0.144877033,0,0.547704044,0.346289287,0
1,0.944743428,0.742587044,0.311320503,0.35309916,0.54043066,0.417789655,0.605121155,0.626684996,0.54043066,0.537735694,0.06873243,0,0.574123391,0.594339235,1
0.554908412,0.531789383,0.913296459,0.531789383,0.06936858,0,0.144518354,0.011562388,0.127171899,0.450872782,0.364160621,0.514451548,0.589601322,1,0.75144889,0
0.454456693,0,0.523719402,0.752371206,0.822582398,0.975330647,1,0.942126421,0.85104568,0.873812195,0.873812195,0.868122768,0.983872862,0.941177939,0.842506402,1
0.07339735,0,0.110092691,0.048930826,0.180428114,0.388375789,0.446483507,0.975533476,0.636085178,0.596331244,0.850148929,0.746176758,0.657493109,0.856267227,1,1
0.141835482,0.174144499,0.037704213,0.077199917,0,0.324959755,0.40753893,0.658888127,0.572714812,0.66606844,1,0.615798282,0.824059228,0.718134872,0.748652396,1
0.143886951,0,0.400480715,0.587530434,0.467619111,0.700239321,0.724221171,0.683449537,0.534772023,1,0.908871459,0.82734271,0.55230424,0.477517534,0.605382021,0
0.769339648,0.683332022,0.831893301,0.80843314,1,1,0.816255551,0.863349156,0.816255551,0.651434124,0.792708749,0.694598841,0.368883105,0.160899613,0,1
0.792079098,0.877890717,0.745878921,0.559406071,0.49339948,0.674918299,1,0.420794447,0.270630353,0.231025843,0.245874068,0.120462099,0,0.199672504,0.211222202,0
0.534785086,0.669569021,0.121741566,0.391313272,0,0.117398585,0.169566143,0.043485434,0.713044863,0.878262271,1,0.582607745,0.404355641,0.560877497,0.491311162,0
0.354014108,0,0.538320083,0.593065726,0.795620498,0.857662822,0.822992199,0.864963237,0.655108797,0.799269959,0.832115851,0.881385809,1,0.881385809,0.925182324,1
1,0.735612501,0.499714436,0.386325468,0.370938965,0.323077159,0.356124771,0.101424047,0.237036548,0.016524042,0,0.070654345,0.165811546,0.378917073,0.296865634,0
0,0.295234565,0.533331759,0.380948322,0.457139014,0.695233127,0.638090622,0.314281724,0.638090622,1,0.933330321,0.866661669,0.866661669,1,0.72380746,0
0,0.192000041,0.136001517,0.200001531,0.316001024,0.26000165,0.47400026,0.640000136,0.632001197,0.735998456,0.74799984,0.722000525,0.823999537,0.960001905,1,1
0.937283203,1,0.743903013,0.6916364,0.70905782,0.576653775,0.428571316,0.322298224,0.078395211,0.024390301,0.104528517,0,0.015679199,0.019162855,0.273517622,0
0.034822759,0.197289992,0.168278278,0,0.191500702,0.284341451,0.336567432,0.400393748,0.400393748,0.626700893,0.951648955,0.918455029,0.85438398,1,0.662154519,1
0.068614435,0.17300942,0.542898453,0,0.071596835,0.014914747,0.390771328,0.301280095,0.551851149,0.495169062,0.522007911,0.853114752,0.873997048,0.895000289,1,1
0.925002973,0.175005009,0,0.525000367,1,0.737499817,0.750002851,0.737499817,0.612503686,0.300002769,0.500002444,0.487504297,0.437505193,0.51250222,0.362504908,1
0.102453984,0,0.155734681,0.032782192,0.196717009,0.397541427,0.147538216,0.438529261,0.430321784,0.590163874,0.442618317,0.442618317,0.532784945,0.676230433,1,1
0.63665486,0.652737263,0.774917369,0.707391396,0.85529743,0.954985841,0.588419487,0.694527841,0.765270294,0.7781374,1,0.790998588,0.527332392,0,0.048233007,0
0,0.070716332,0.159109118,0.212913692,0.416602787,0.455803298,0.630284886,0.689468308,0.601076141,0.734819786,0.809377535,0.874711925,0.99077726,1,0.955419404,1
0.133640997,0.27649846,0.082948193,0.191243909,0.437788855,0.631336881,0.555298795,0.410137216,0.852534304,0.790323159,1,0.548386446,0.357142537,0,0.36175077,1
0.931325909,1,0.791214498,0.604392751,0.271977228,0.464286239,0.420331784,0.239011998,0.321428746,0,0.480767629,0.415094386,0.661729762,0.839095777,0.697757081,1
1,0.607527869,0.360213535,0.182797142,0,0.12903203,0.403224211,0.327959648,0.360213535,0.473122154,0.672040352,0.645164861,0.62903674,0.51613283,0.435487517,0
1,0.822125783,0.901172831,0.640312123,0.367583343,0.442686211,0.387349251,0,0.367583343,0.596836128,0.71936154,0.569160541,0.67193189,0.94466067,1,1
0.117904133,0.174674937,0.301306051,0.344975752,0.336237173,0.528383469,0.353704667,0.454143238,0,0.218340772,0.541486506,0.69868815,1,0.873359221,0.764187869,0
0,0.036820821,0.264452677,0.234327083,0.264452677,0.445219409,0.499013859,0.579712117,0.583074361,0.663766767,0.828524065,1,0.895768956,0.798260938,0.784819276,1
0.104376063,0,0.225589826,0.134681642,0.104376063,0.148149521,0.043769182,0.262626493,0.242421823,0.336696977,0.380470435,0.235690735,0.397303858,1,0.952860998,0
0,0.258426629,0.359550465,0.348314246,0.426965642,0.483146742,0.865169647,0.674158194,0.820224767,0.516853258,0.640449535,0.707864711,0.674158194,0.370786685,1,1
0.333329115,0.274504934,0.25491111,0.313722637,0.215685499,0.248362436,0,0.241823252,0.444450947,0.464047935,0.320263402,0.947713421,1,0.209151061,0.522881607,1
0,0.009174249,0.165137395,0.633025458,0.467888981,0.412843489,0.816512269,0.816512269,0.779816193,0.623853047,0.853209264,1,0.926604173,0.559631468,0.623853047,1
1,0.800767002,0.749041248,0.666667183,0.642720649,0.706895657,0.854406,0.568965477,0.629310124,0.130269458,0.136974332,0,0.141761315,0.417623999,0.26341033,1
0.345345742,0,0.16516446,0.237237699,0.279280926,0.249252125,0.420420166,0.396396156,0.468470606,0.609611057,0.732735921,0.885885955,1,0.906906358,0.981980782,1
0.017501363,0.067500595,0,0.555001267,0.445004491,0.980001459,0.770000461,0.662498944,0.840002073,0.932503244,0.672501094,0.832500941,1,0.882498253,0.852503321,0
0.024384992,0.304867545,0.585371106,0.780493057,0.085371106,0,0.536585366,0.475604504,0.524384992,0.841458163,0.829268293,0.756087057,1,0.951219512,0.560970358,1
0.498557609,0.435159654,0.507207236,0.700288242,0.665707432,0.288185608,0.305473063,0,0.265130948,0.340057412,0.495681086,0.299711758,0.763688557,1,0.971184035,0
0.181400953,0.027908705,0.153496752,0.116276137,0,0.172095799,0.213953227,0.669768385,0.818605803,0.911628064,1,0.469768385,0.106984495,0.330229363,0.697670334,0
0,0.158460411,0.268574238,0.421217333,0.435988179,0.587286593,0.595791207,0.701879938,0.769470692,0.672782342,0.828109982,0.869740042,0.918977573,1,0.965531938,0
1,0.778932614,0.577269428,0.647955529,0.568260609,0.549549559,0.588357428,0.284130172,0.216909022,0.021482852,0,0.052667935,0.107415052,0.330561355,0.240471056,1
0.992536857,1,0.810944831,0.529850803,0.228855565,0.323382138,0.447760779,0.208954355,0.129352046,0.062188308,0.131840266,0.017411978,0.062188308,0.325869347,0,1
0.540807604,0.316320559,1,0.663267659,0.326517583,0.73468939,0.540807604,0.397949955,0.41835819,0.234676976,0.612236429,0.295908777,0.112234656,0,0.561219387,0
0.678571936,0.611600942,0.607143873,0.642853757,0.714288931,0.906245112,1,0.964283006,0.803565419,0.27232327,0.571429249,0.482144465,0.205354646,0.098213143,0,1
0.33870887,0.19354602,0.19354602,0.403223654,0.33870887,0.741932524,1,0.919355269,0.403223654,0,0.354840485,0.564516452,0.370968764,0.129031236,0.467740106,0
0.299105884,0.674105025,0.64285567,0.870533719,0.888391967,1,0.370535438,0.794642182,0.85267719,0.959821521,0.991070876,0.808036727,0.727676331,0,0.084820661,1
1,0.968184412,0.786858653,0.623631007,0.714928065,0.704437982,0.581902311,0.542824032,0.57463962,0.461094743,0.548933478,0.465821424,0.495446341,0.115388798,0,0
0.578846199,0.224485859,0.181821566,0.313545499,0.647499264,0.337659437,0.24860995,0.378479355,0.29313554,0,0.205935504,0.346937152,0.397031402,0.423003252,1,1
0.132353115,0,0.330869457,0.088237385,0.051471808,0.205887232,0.235293769,0.220590501,0.095581613,0.04410388,0.022053421,0.499994075,0.654409499,1,0.904415424,1
0.173578148,0,0.357910911,0.428571163,0.520735684,0.658987427,0.715821202,0.795699518,0.671275492,0.748080707,0.812594756,0.867895701,1,0.921658235,0.960060842,1
1,0.959016996,0.778688025,0.196721235,0.122950576,0.196721235,0.172130494,0.491802305,0.55737605,0.377048642,0.836064856,0.647540535,0.71311428,0,0.065573745,1
1,0.895411352,0.677063518,0.35229381,0.222018694,0.155963053,0.368806802,0.207339662,0.236697725,0.012842867,0,0.199998678,0.433027747,0.601835136,0.506422168,1
0.954196555,1,0.709925025,0.320607903,0.160305978,0.236640324,0.534344478,0.916026342,0.78624924,0.282447822,0.32824924,0.190836879,0,0.122139818,0.114508612,1
1,0.817073588,0.890241414,0.664637194,0.493908159,0.56098072,0.585369995,0.237808444,0.128052596,0,0.426831489,0.225620653,0.152447349,0.652439818,0.987797146,1
0.326649455,0,0.388249638,0.24641929,0.33524237,0.489972214,0.670486428,0.729227554,0.70630449,0.661890138,0.679082717,0.848137086,1,0.722061917,0.595987873,1
0.010203037,0,0.030606488,0.275516122,0.030606488,0.295916948,0.581636107,0.2346961,0.428569554,0.66326303,0.7653039,0.622445632,0.918357332,1,0.775506937,1
0.483857409,0.548387742,0.526879537,0.784932247,0.580644331,0.483857409,0.473123322,0,0.043013551,0.032245151,0.096778344,0.11828369,0.301077698,1,0.623652163,0
0,0.164248492,0.190820467,0.223430206,0.266908888,0.253621931,0.0652156,0.205314007,0.365940811,0.352655792,0.677536903,0.830915482,0.850241171,1,0.979467727,0
0.249450711,0,0.333336256,0.419426846,0.666667251,0.794702805,0.845475843,0.841059614,0.82560676,0.801325833,0.779249951,0.821191408,1,0.777042276,0.794702805,1
1,0.552204816,0.227376514,0.269141566,0.633411642,0.610209835,0.364267078,0.259860443,0.257541162,0,0.076570261,0.074244984,0.211140545,0.412991973,0.554525097,1
0.407583108,0.649292188,0.796209108,1,0.83175534,0.81516754,0.710903449,0.888627987,0.954979187,0.808058294,0.978673585,0.845975157,0.364931603,0,0.156399447,1
0.836127346,1,0.957169984,0.750464846,0.681563956,0.672254693,0.610799568,0.575418608,0.417134804,0.260708738,0.303537931,0,0.059589158,0.21974222,0.150838039,1
0.750144797,0.768749222,0.681251049,0.431252402,0.437501692,0.637506022,1,0.587503586,0.643755311,0.475002842,0.53750115,0.350000812,0.187505751,0.306258492,0,1
1,0.990916795,0.913714406,0.71117169,0.556766218,0.643959579,0.676657176,0.217075288,0.227974718,0.092642729,0.03633074,0,0.022706626,0.181653007,0.029972913,1
0.316666213,0.616666955,1,0.208330755,0.086112356,0,0.308331002,0.26944243,0.202783025,0.222223598,0.341666894,0.52538563,0.664566567,0.8761205,0.731369554,0
1,0.794641717,0.513393154,0.303571337,0.263392728,0.196427811,0.584821603,0.250000426,0.45089177,0.089285988,0,0.236606421,0.165177971,0.120535828,0.049107379,1
1,0.709680208,0.700459722,0.677420348,0.451614355,0.433182856,0.327193448,0.336409197,0.322579652,0.313368639,0.271894214,0,0.382490313,0.414750173,0.470043485,1
1,0.946664961,0.606666602,0.713331118,0.726667658,0.559998443,0.31999911,0.160000945,0.213333204,0.273330952,0.426666407,0,0.166665045,0.393333398,0.539999194,0
0.03033227,0,0.045501973,0.184302414,0.195711604,0.494228805,0.575989642,0.596905961,0.509442908,0.589299306,0.817465654,0.941058335,0.939157068,1,0.984789069,1
0.213149805,0.126299796,0.037920176,0.197248006,0.179816596,0,0.20672805,0.032415815,1,0.607644884,0.699082793,0.74556562,0.858715798,0.848929645,0.733027287,1
0.333328861,0,0.063489671,0.165079931,0.276188236,0.260319568,0.09841337,0.15238105,0.444437955,0.565075353,0.879358655,0.892058325,1,0.866658984,0.977770446,0
0.501747763,0.222027463,0.017483423,0.444056374,1,0.825171556,0.709790225,0.589161985,0.37762255,0,0.230771346,0.085665735,0.330420636,0.791960433,0.790210499,1
0,0.139396188,0.373739721,0.470708962,0.64444692,0.539398111,0.505051533,0.531313735,0.587878725,0.636364146,0.802020132,0.739394265,0.94343501,0.995959415,1,0
1,0.497698336,0.211982888,0.566819433,0.539168961,0.532259901,0.71658825,0.281101952,0.728112838,0.281101952,0.458527341,0.170506163,0.062205938,0.490785209,0,1
0.556561082,0.638009667,0.54298501,0.601811712,0.547511348,0.742082096,0.841630148,0.638009667,0.841630148,1,0.099548053,0.095020734,0.009048753,0.090499299,0,1
0,0.337498069,0.743751564,1,0.899995739,0.824998535,0.243754227,0.26249554,0.056247903,0.106246039,0.443744108,0.706244974,0.624998003,0.587496738,0.587496738,1
0.641379979,0.689654266,0.475862035,0.351726042,0,0.151721769,0.220689496,0.158620678,0.372406334,0.462067503,0.496548901,0.779310504,0.896550874,1,0.944835023,1
0,0.334958781,0.30928886,0.852073982,0.808067854,0.718828833,0.832520609,0.75427832,0.815407328,0.651590955,0.773837453,0.617356714,0.820293272,0.636921606,1,1
0,0.172043502,1,0.903219145,0.854843934,0.752685157,0.510750409,0.903219145,0.967741164,0.811820559,0.897858613,0.715065789,0.870960309,0.913974989,0.913974989,0
0.431472425,0.48223309,0.467005278,0.725888733,0.568527575,0.50253813,0.48730935,0.395938605,0.248730935,0.14213141,0,0.187816782,0.360405752,1,0.934010555,1
0.692631902,0.724207819,0.648421396,0.781050995,0.848419477,1,0.890528376,0.543156824,0.63789609,0.684208203,0.610525306,0.046312113,0,0.174732741,0.016837802,1
0,0.395953151,0.367054,0.528902606,0.263003697,0.005778909,0.289016848,0.523119091,0.421961697,0.728322182,0.56069006,0.450860848,0.66473806,0.670523879,1,1
0.648044276,0.391061679,0.639664733,0.388267787,0.083798627,0.550279389,0.318435421,0.494413283,0.620111756,0.851954658,1,0.547485498,0.234636794,0,0.075419084,1
0,0.081016849,0.040506666,0.088270409,0.194075298,0.315598109,0.30229757,0.474606559,0.613059504,0.766626025,0.784159801,0.82466717,0.860943413,1,0.857920979,1
